timestamp,humidity_abs,temp_ambient,nox_unit_1,nox_unit_2,nox_unit_3,nox_unit_4,nox_unit_5,nox_unit_6
2024-05-18 15:00:00,5.794,12.294,864.14,965.64,838.33,1272.37,959.49,852.59
2024-05-18 16:00:00,4.99,9.291,844.23,871.39,847.47,1221.33,844.54,874.85
2024-05-18 17:00:00,5.179,10.576,823.32,880.58,799.15,1286.91,887.45,827.0
2024-05-18 18:00:00,5.34,11.976,850.15,888.53,862.3,1288.37,927.79,831.18
2024-05-18 19:00:00,5.317,10.925,882.01,927.29,795.55,1290.13,884.4,861.7
2024-05-18 20:00:00,3.935,11.485,923.24,849.67,818.07,1286.18,985.46,917.48
2024-05-18 21:00:00,5.295,9.494,906.23,899.91,814.48,1220.42,827.0,
2024-05-18 22:00:00,5.885,13.899,949.97,832.07,844.84,1295.48,851.44,807.0
2024-05-18 23:00:00,5.884,11.152,,895.08,804.1,1201.63,849.24,894.94
2024-05-19 00:00:00,6.202,10.249,846.33,965.1,839.54,1287.75,849.94,788.33
2024-05-19 01:00:00,7.08,12.762,902.21,897.78,871.78,1265.03,878.55,808.19
2024-05-19 02:00:00,6.095,10.753,802.35,838.16,842.02,1187.27,778.84,851.48
2024-05-19 03:00:00,5.885,12.827,800.19,883.43,756.22,1248.79,868.03,886.98
2024-05-19 04:00:00,7.08,17.542,829.68,840.49,845.8,1307.77,873.2,863.27
2024-05-19 05:00:00,8.07,14.241,,886.28,829.04,1265.89,848.9,823.5
2024-05-19 06:00:00,8.83,13.078,797.51,718.6,764.46,1277.2,765.5,725.13
2024-05-19 07:00:00,8.046,14.779,781.74,819.31,821.44,1235.5,814.18,855.5
2024-05-19 08:00:00,6.107,13.499,844.31,867.22,858.81,1329.44,877.92,837.05
2024-05-19 09:00:00,6.886,15.322,812.69,828.69,792.82,1297.57,878.5,876.53
2024-05-19 10:00:00,7.01,12.831,798.0,930.51,872.92,1264.11,904.63,883.36
2024-05-19 11:00:00,6.639,13.768,910.35,816.21,824.23,1288.21,854.47,839.1
2024-05-19 12:00:00,6.6,11.578,842.28,825.77,811.47,1218.35,871.67,832.02
2024-05-19 13:00:00,5.106,15.584,969.08,997.17,902.14,1356.86,833.93,944.81
2024-05-19 14:00:00,5.585,12.616,849.24,905.15,787.94,1235.86,874.19,888.14
2024-05-19 15:00:00,5.603,11.452,891.83,,901.68,1303.24,904.86,897.79
2024-05-19 16:00:00,5.72,10.987,877.24,874.92,801.9,1215.89,915.59,885.18
2024-05-19 17:00:00,4.278,10.504,938.28,944.54,951.1,1249.43,849.05,909.78
2024-05-19 18:00:00,4.589,10.218,906.41,916.65,913.39,1222.35,900.76,889.13
2024-05-19 19:00:00,2.726,10.284,984.43,964.24,868.7,1291.8,940.8,950.23
2024-05-19 20:00:00,4.495,13.475,934.16,890.51,,1268.2,965.27,957.37
2024-05-19 21:00:00,4.748,11.147,859.03,933.12,827.21,1300.49,843.39,917.66
2024-05-19 22:00:00,4.584,9.701,920.94,908.52,817.41,1298.13,924.64,855.03
2024-05-19 23:00:00,5.806,11.372,864.99,879.55,738.28,,886.31,822.25
2024-05-20 00:00:00,5.924,14.434,851.89,930.12,883.85,1251.44,909.35,903.76
2024-05-20 01:00:00,4.457,13.569,940.55,927.85,868.49,1296.17,926.15,832.76
2024-05-20 02:00:00,6.711,14.226,888.36,873.52,870.15,1302.56,877.06,814.5
2024-05-20 03:00:00,6.03,16.239,867.31,972.7,874.06,1333.15,914.14,861.27
2024-05-20 04:00:00,7.337,14.254,826.43,873.31,771.17,1285.33,813.4,868.12
2024-05-20 05:00:00,6.029,16.18,835.45,884.02,899.62,1359.55,878.41,928.4
2024-05-20 06:00:00,7.105,14.723,784.13,822.91,852.25,1314.77,879.16,851.68
2024-05-20 07:00:00,6.8,16.182,853.93,875.63,825.65,1284.89,870.02,849.46
2024-05-20 08:00:00,7.136,14.857,874.77,897.73,871.41,1284.5,768.88,
2024-05-20 09:00:00,6.789,14.754,836.23,853.4,826.85,1347.19,797.63,966.36
2024-05-20 10:00:00,6.224,15.65,926.13,896.06,823.69,1332.85,931.32,913.84
2024-05-20 11:00:00,4.897,15.118,903.74,914.04,877.62,1327.94,896.76,892.5
2024-05-20 12:00:00,4.621,13.541,904.51,926.45,868.05,1265.0,832.31,907.54
2024-05-20 13:00:00,5.013,12.693,886.65,876.58,807.18,1307.1,880.33,851.38
2024-05-20 14:00:00,5.172,14.733,935.85,937.12,,1320.06,934.92,908.86
2024-05-20 15:00:00,4.431,13.144,881.51,950.98,955.11,1297.36,898.92,900.95
2024-05-20 16:00:00,5.216,11.688,882.04,974.72,906.66,1294.77,943.63,884.08
2024-05-20 17:00:00,4.361,11.212,889.19,945.82,939.08,1232.11,874.15,862.93
2024-05-20 18:00:00,3.76,13.196,914.43,938.13,,1339.44,,950.62
2024-05-20 19:00:00,4.34,12.212,914.66,1003.23,865.62,1290.96,951.11,925.54
2024-05-20 20:00:00,4.853,12.116,894.68,943.02,862.79,1310.8,914.31,938.48
2024-05-20 21:00:00,5.112,12.808,931.3,929.77,841.88,1277.92,923.59,857.9
2024-05-20 22:00:00,6.593,13.529,855.89,876.39,858.9,1326.08,924.04,839.95
2024-05-20 23:00:00,4.835,13.578,925.14,939.41,898.5,,931.66,
2024-05-21 00:00:00,5.613,15.649,899.31,880.07,856.97,1292.28,824.7,918.87
2024-05-21 01:00:00,6.313,16.274,925.59,890.67,876.38,1311.52,874.21,900.67
2024-05-21 02:00:00,6.234,15.924,866.52,886.66,906.69,1310.85,896.26,904.03
2024-05-21 03:00:00,6.092,17.391,877.19,918.64,869.32,1394.12,933.94,924.48
2024-05-21 04:00:00,5.435,16.111,926.38,966.21,829.28,1284.96,916.44,971.26
2024-05-21 05:00:00,6.378,17.171,867.63,933.22,880.55,1381.68,888.5,948.26
2024-05-21 06:00:00,5.96,17.658,910.02,929.85,822.7,1366.43,919.29,
2024-05-21 07:00:00,5.389,17.65,,858.7,853.76,1337.57,922.17,945.95
2024-05-21 08:00:00,6.007,17.369,855.71,889.65,882.97,1414.02,855.16,844.95
2024-05-21 09:00:00,5.608,16.752,951.98,845.09,903.54,1312.93,943.43,923.12
2024-05-21 10:00:00,6.657,17.972,857.26,931.34,863.09,1394.06,844.51,899.91
2024-05-21 11:00:00,6.374,14.537,913.75,881.97,804.42,1346.99,805.87,886.44
2024-05-21 12:00:00,4.853,14.524,933.48,929.53,1000.38,1263.29,,1002.5
2024-05-21 13:00:00,5.051,13.98,922.48,900.02,853.74,1276.74,877.21,938.81
2024-05-21 14:00:00,3.478,13.357,937.45,1026.5,929.11,1349.97,955.11,
2024-05-21 15:00:00,4.315,11.042,900.11,946.28,852.65,1266.32,860.84,849.39
2024-05-21 16:00:00,4.833,14.806,886.03,932.34,845.96,1344.75,919.25,929.54
2024-05-21 17:00:00,5.049,11.77,891.82,925.92,865.74,1270.62,881.82,953.71
2024-05-21 18:00:00,3.773,13.182,927.25,974.06,883.38,1327.45,934.08,860.59
2024-05-21 19:00:00,5.221,11.385,891.74,908.86,861.32,1223.95,894.15,908.41
2024-05-21 20:00:00,3.282,14.082,902.09,1034.88,891.12,1346.59,949.48,943.37
2024-05-21 21:00:00,3.683,12.758,935.07,1017.66,907.43,1292.28,913.27,965.67
2024-05-21 22:00:00,5.494,12.797,927.95,913.51,827.02,1277.19,839.15,864.28
2024-05-21 23:00:00,6.549,14.922,896.83,851.26,890.11,1272.52,880.56,858.16
2024-05-22 00:00:00,5.914,14.412,880.07,914.23,869.85,1262.63,853.53,914.61
2024-05-22 01:00:00,5.794,15.129,975.52,883.32,858.87,1318.83,828.2,897.41
2024-05-22 02:00:00,4.357,16.553,912.28,1014.48,905.78,1397.06,917.05,965.44
2024-05-22 03:00:00,4.741,17.768,924.16,1011.58,888.1,1385.03,902.73,964.42
2024-05-22 04:00:00,6.651,16.191,815.86,911.73,854.43,1306.14,843.96,879.24
2024-05-22 05:00:00,6.379,16.231,860.29,845.32,919.07,1333.0,909.48,967.31
2024-05-22 06:00:00,5.82,17.564,958.65,895.0,852.93,1358.42,859.96,890.05
2024-05-22 07:00:00,6.715,18.163,860.93,878.79,865.48,1345.64,937.19,905.07
2024-05-22 08:00:00,6.633,19.119,826.83,858.66,833.72,1400.77,876.99,962.55
2024-05-22 09:00:00,7.105,15.809,882.71,855.14,732.18,1295.85,834.01,828.95
2024-05-22 10:00:00,6.21,16.347,893.31,,886.61,1321.23,926.56,888.31
2024-05-22 11:00:00,6.793,17.706,898.53,904.03,899.63,1328.73,861.02,901.59
2024-05-22 12:00:00,5.506,18.194,897.3,977.11,906.21,1357.91,889.26,851.01
2024-05-22 13:00:00,5.097,14.165,865.77,925.75,973.63,1357.48,896.16,890.57
2024-05-22 14:00:00,5.752,14.037,875.69,893.28,844.05,1282.74,1024.61,911.25
2024-05-22 15:00:00,3.87,15.016,,916.92,872.1,1322.22,840.82,981.49
2024-05-22 16:00:00,6.714,13.597,850.65,,883.36,1312.32,853.38,862.36
2024-05-22 17:00:00,4.644,13.229,923.06,920.2,933.63,1329.49,955.89,944.63
2024-05-22 18:00:00,4.609,14.415,897.01,934.66,934.78,1304.77,935.74,924.23
2024-05-22 19:00:00,4.767,16.099,933.83,920.37,848.73,1386.68,,903.44
2024-05-22 20:00:00,5.971,12.918,870.84,873.45,818.39,1252.66,904.33,866.69
2024-05-22 21:00:00,5.296,16.655,881.95,956.48,815.5,1375.24,936.93,908.68
2024-05-22 22:00:00,3.629,14.632,949.12,972.77,996.24,1329.56,940.81,962.0
2024-05-22 23:00:00,6.328,16.269,862.48,956.08,818.95,1352.66,906.14,895.35
2024-05-23 00:00:00,5.246,18.331,937.19,889.68,844.23,1403.59,919.93,914.14
2024-05-23 01:00:00,5.919,17.381,923.05,960.06,869.17,1360.99,903.58,859.78
2024-05-23 02:00:00,5.103,17.167,931.93,915.79,896.88,1381.4,879.68,977.52
2024-05-23 03:00:00,6.799,18.85,817.22,884.06,888.47,1405.95,845.6,913.25
2024-05-23 04:00:00,6.052,18.15,858.44,927.86,869.1,1327.21,870.28,911.53
2024-05-23 05:00:00,6.778,19.234,854.5,929.18,,1363.28,841.92,
2024-05-23 06:00:00,6.516,18.482,852.85,936.88,848.65,1405.54,836.2,926.09
2024-05-23 07:00:00,8.247,19.744,,884.49,805.31,1329.37,865.36,867.92
2024-05-23 08:00:00,8.178,16.889,859.39,,875.14,1302.22,795.0,813.87
2024-05-23 09:00:00,6.444,17.079,900.87,964.85,859.01,1399.82,832.61,871.5
2024-05-23 10:00:00,6.215,16.242,864.22,921.75,886.82,1329.14,,935.56
2024-05-23 11:00:00,5.582,17.434,922.87,,873.13,1372.85,,874.13
2024-05-23 12:00:00,6.461,15.201,879.0,888.54,771.81,1331.91,889.65,866.24
2024-05-23 13:00:00,5.009,15.74,909.42,920.06,955.35,1354.61,924.64,951.81
2024-05-23 14:00:00,4.653,14.811,956.56,931.4,914.17,1311.85,936.27,899.07
2024-05-23 15:00:00,5.531,17.553,880.97,949.52,900.08,1358.93,870.03,915.52
2024-05-23 16:00:00,4.134,14.322,930.54,971.35,810.5,1387.08,913.44,915.15
2024-05-23 17:00:00,4.422,13.82,881.59,921.3,884.03,1271.51,942.03,937.89
2024-05-23 18:00:00,3.154,15.645,926.98,1054.52,,1333.46,907.15,927.07
2024-05-23 19:00:00,5.032,17.492,870.2,888.46,949.87,1337.59,931.75,957.01
2024-05-23 20:00:00,6.149,15.58,843.43,844.27,848.97,1323.15,878.65,897.26
2024-05-23 21:00:00,5.373,16.043,904.67,881.16,930.51,1315.86,951.58,882.06
2024-05-23 22:00:00,6.222,18.105,876.66,921.37,936.19,1411.99,825.0,854.66
2024-05-23 23:00:00,4.675,18.144,921.32,,901.11,1434.63,913.3,976.65
2024-05-24 00:00:00,5.86,18.171,887.21,882.89,934.65,1376.88,901.72,904.83
2024-05-24 01:00:00,5.237,17.531,974.3,909.61,944.21,1340.86,961.68,849.42
2024-05-24 02:00:00,6.108,19.312,856.07,910.7,914.84,1451.22,923.08,892.55
2024-05-24 03:00:00,7.167,17.599,814.97,829.11,884.08,1334.4,831.06,935.64
2024-05-24 04:00:00,6.832,18.853,843.96,918.29,823.06,1389.05,877.47,844.25
2024-05-24 05:00:00,5.751,21.572,913.54,991.75,933.59,1451.03,947.47,935.45
2024-05-24 06:00:00,5.88,21.537,930.28,917.74,892.05,1408.84,941.13,957.6
2024-05-24 07:00:00,5.798,20.484,931.49,938.19,855.54,1407.38,953.96,906.99
2024-05-24 08:00:00,7.187,17.496,890.55,875.24,907.6,1410.68,812.53,824.96
2024-05-24 09:00:00,8.266,18.096,826.19,892.88,816.19,1365.47,,
2024-05-24 10:00:00,7.468,18.368,839.68,942.17,851.64,1383.31,,859.44
2024-05-24 11:00:00,4.584,18.548,,943.06,917.91,1419.29,945.43,926.63
2024-05-24 12:00:00,6.939,16.788,763.79,878.0,780.41,1357.18,837.68,886.12
2024-05-24 13:00:00,6.254,17.527,885.97,935.2,853.9,1393.41,879.96,948.56
2024-05-24 14:00:00,3.992,19.514,971.09,993.02,964.02,1433.29,945.95,940.23
2024-05-24 15:00:00,4.75,17.512,991.39,912.48,902.92,1370.93,992.83,937.86
2024-05-24 16:00:00,5.691,17.028,839.15,845.01,862.24,1453.5,850.08,926.0
2024-05-24 17:00:00,5.149,15.397,890.41,905.95,895.11,1316.06,838.47,918.36
2024-05-24 18:00:00,3.634,14.635,896.58,989.14,958.38,1320.67,910.41,
2024-05-24 19:00:00,5.225,15.248,839.38,911.2,809.82,1372.19,,
2024-05-24 20:00:00,3.16,14.958,951.66,949.97,922.02,1365.63,984.81,953.21
2024-05-24 21:00:00,4.897,17.434,950.48,920.79,899.16,1360.4,915.51,923.24
2024-05-24 22:00:00,6.249,18.27,929.45,976.48,944.82,1362.39,898.8,953.77
2024-05-24 23:00:00,5.658,17.185,880.3,873.78,929.4,1362.23,909.61,844.19
2024-05-25 00:00:00,5.57,19.091,933.28,914.87,833.34,1406.74,877.69,977.49
2024-05-25 01:00:00,7.006,21.245,872.51,867.31,924.97,1424.73,848.84,863.1
2024-05-25 02:00:00,7.38,22.366,893.49,957.61,859.57,1426.33,825.32,859.35
2024-05-25 03:00:00,7.912,21.407,895.19,800.55,780.25,1440.75,875.06,853.21
2024-05-25 04:00:00,7.771,20.642,848.52,830.28,790.62,1409.75,799.4,906.65
2024-05-25 05:00:00,8.072,21.989,890.62,858.66,904.54,1456.15,,903.85
2024-05-25 06:00:00,7.851,22.845,820.52,872.49,876.31,1451.41,826.43,874.72
2024-05-25 07:00:00,7.453,18.797,878.88,911.23,803.22,1331.93,906.13,859.11
2024-05-25 08:00:00,7.209,22.835,917.08,927.01,939.06,1466.75,840.99,896.32
2024-05-25 09:00:00,6.774,20.136,913.49,863.94,897.98,1436.34,868.75,895.13
2024-05-25 10:00:00,5.763,19.785,866.19,935.95,879.75,1420.75,862.43,919.99
2024-05-25 11:00:00,5.697,19.569,901.34,917.95,903.46,1358.07,851.07,960.21
2024-05-25 12:00:00,5.943,19.912,913.78,899.73,850.06,1418.55,866.87,928.86
2024-05-25 13:00:00,6.069,17.728,905.35,948.09,955.81,1355.55,906.35,929.64
2024-05-25 14:00:00,6.757,18.287,877.14,897.28,808.58,1376.05,801.59,859.7
2024-05-25 15:00:00,5.341,18.896,965.5,998.02,841.62,1411.45,974.3,880.61
2024-05-25 16:00:00,6.006,18.26,848.67,930.12,884.47,1372.55,827.39,904.03
2024-05-25 17:00:00,5.965,18.305,886.94,949.59,998.5,1399.98,861.98,939.8
2024-05-25 18:00:00,4.895,17.441,862.36,835.6,839.41,1388.48,878.41,937.87
2024-05-25 19:00:00,5.616,18.78,929.01,928.73,922.75,1403.04,883.58,925.34
2024-05-25 20:00:00,5.085,19.465,944.63,961.52,907.95,1398.25,985.16,940.43
2024-05-25 21:00:00,6.548,19.76,1002.78,919.28,888.31,1432.56,867.88,884.29
2024-05-25 22:00:00,6.267,19.541,928.38,968.5,925.03,1445.13,870.77,946.85
2024-05-25 23:00:00,5.116,20.686,941.45,971.72,882.21,1430.5,951.56,962.58
2024-05-26 00:00:00,6.528,21.172,901.4,854.76,868.94,1414.0,851.65,894.56
2024-05-26 01:00:00,8.049,23.905,851.13,884.37,829.36,1453.42,855.44,922.41
2024-05-26 02:00:00,6.895,22.686,893.58,929.58,938.15,1476.68,937.36,888.12
2024-05-26 03:00:00,7.668,21.58,872.08,843.66,908.1,,881.49,876.73
2024-05-26 04:00:00,7.958,20.959,782.72,840.46,797.06,1406.25,856.39,815.6
2024-05-26 05:00:00,6.833,21.987,894.5,927.51,892.93,1418.75,892.71,925.15
2024-05-26 06:00:00,8.134,22.019,854.88,854.67,889.94,1442.86,821.31,870.48
2024-05-26 07:00:00,6.591,23.01,960.39,950.69,821.59,1479.71,842.99,892.5
2024-05-26 08:00:00,7.107,21.404,872.7,893.04,925.45,1426.06,896.93,985.69
2024-05-26 09:00:00,8.3,23.405,826.13,766.18,846.79,1462.95,840.95,896.17
2024-05-26 10:00:00,7.498,19.94,869.17,871.09,830.66,1413.69,879.88,934.82
2024-05-26 11:00:00,6.702,19.213,881.39,876.16,923.48,1419.7,936.26,911.96
2024-05-26 12:00:00,7.015,20.539,871.43,910.7,912.09,1387.11,924.96,889.72
2024-05-26 13:00:00,6.322,19.219,844.7,921.23,816.49,1373.78,886.67,863.71
2024-05-26 14:00:00,6.114,18.284,885.63,870.47,904.11,1367.96,897.18,899.55
2024-05-26 15:00:00,6.404,18.662,864.4,907.96,897.54,1385.37,842.92,963.19
2024-05-26 16:00:00,5.129,18.241,910.89,961.0,805.65,,892.49,928.05
2024-05-26 17:00:00,5.647,19.012,933.07,943.07,912.61,1388.43,889.34,921.11
2024-05-26 18:00:00,5.348,18.233,888.71,971.64,874.63,1406.81,926.45,930.3
2024-05-26 19:00:00,4.394,18.444,932.24,922.82,963.41,1353.23,929.82,1025.7
2024-05-26 20:00:00,5.07,19.33,943.98,938.5,868.72,1383.45,931.85,904.85
2024-05-26 21:00:00,7.275,20.916,860.98,789.8,865.58,1397.56,852.92,885.45
2024-05-26 22:00:00,6.601,21.923,985.13,950.7,859.65,1479.06,860.32,929.74
2024-05-26 23:00:00,5.549,20.862,927.23,938.89,874.87,1433.22,939.59,966.48
2024-05-27 00:00:00,5.71,21.517,873.47,927.34,809.39,1448.16,924.9,937.7
2024-05-27 01:00:00,7.188,21.588,846.5,879.61,910.96,1405.74,843.76,842.77
2024-05-27 02:00:00,8.841,22.911,802.64,855.02,882.57,1426.66,839.76,893.18
2024-05-27 03:00:00,7.717,23.26,839.73,914.47,865.75,1379.51,842.59,898.22
2024-05-27 04:00:00,9.128,24.743,854.57,820.5,852.59,1473.69,858.21,887.33
2024-05-27 05:00:00,8.509,21.129,798.1,857.48,801.18,1391.67,888.16,840.2
2024-05-27 06:00:00,8.671,23.225,830.14,858.12,884.78,1399.71,813.21,914.06
2024-05-27 07:00:00,7.21,23.887,925.61,803.0,888.69,1480.87,889.21,913.09
2024-05-27 08:00:00,8.935,23.291,816.45,805.65,836.29,1419.25,,837.68
2024-05-27 09:00:00,7.752,21.919,885.09,885.12,,1434.89,849.59,945.11
2024-05-27 10:00:00,8.488,21.114,778.45,891.09,777.77,1420.13,797.47,847.19
2024-05-27 11:00:00,6.883,23.2,878.71,953.71,,1545.19,889.65,923.19
2024-05-27 12:00:00,7.392,20.848,835.84,827.02,875.94,1403.78,885.95,901.66
2024-05-27 13:00:00,7.248,19.173,873.84,915.57,842.74,1392.25,801.8,902.77
2024-05-27 14:00:00,6.58,21.865,857.94,946.36,834.66,1438.87,879.22,872.37
2024-05-27 15:00:00,6.805,21.014,956.46,911.79,879.48,1400.27,918.22,990.13
2024-05-27 16:00:00,6.105,20.046,841.9,834.0,899.0,1417.45,932.63,937.71
2024-05-27 17:00:00,5.706,18.927,945.17,902.72,924.1,1417.52,854.16,969.06
2024-05-27 18:00:00,7.495,19.86,890.24,874.06,803.01,1413.22,795.33,843.14
2024-05-27 19:00:00,7.118,21.561,888.56,877.46,850.56,1451.28,914.16,893.83
2024-05-27 20:00:00,5.818,18.403,901.82,832.3,894.16,1360.26,827.18,915.82
2024-05-27 21:00:00,7.099,18.82,930.83,868.83,899.68,,833.24,889.37
2024-05-27 22:00:00,6.327,20.396,,871.51,918.56,1368.13,923.18,974.91
2024-05-27 23:00:00,6.29,21.638,893.99,937.26,867.34,1386.74,,960.79
2024-05-28 00:00:00,8.403,21.629,847.55,865.17,859.08,1472.44,,835.03
2024-05-28 01:00:00,6.552,23.55,883.2,931.92,870.42,1474.26,907.74,987.61
2024-05-28 02:00:00,8.974,24.605,798.53,821.87,822.62,1489.39,872.63,822.91
2024-05-28 03:00:00,8.307,24.083,871.99,857.24,840.0,1485.44,832.61,881.94
2024-05-28 04:00:00,8.559,24.775,860.58,847.09,823.86,,823.54,841.63
2024-05-28 05:00:00,9.204,24.665,776.92,866.01,865.62,1509.72,886.22,897.37
2024-05-28 06:00:00,9.411,24.453,842.5,800.88,867.73,1460.11,809.21,837.21
2024-05-28 07:00:00,8.272,22.856,861.14,823.57,830.36,1379.95,754.97,852.29
2024-05-28 08:00:00,9.416,23.01,798.84,856.17,,,814.73,871.38
2024-05-28 09:00:00,8.771,22.339,811.61,869.18,816.21,1459.43,846.92,874.72
2024-05-28 10:00:00,7.456,23.402,891.38,900.26,830.41,1418.66,910.58,884.88
2024-05-28 11:00:00,8.064,23.41,915.86,925.35,809.41,1447.79,878.58,893.48
2024-05-28 12:00:00,9.023,20.908,835.37,907.51,891.86,1436.84,828.3,841.51
2024-05-28 13:00:00,8.978,22.249,856.05,878.67,795.65,1454.68,787.8,872.07
2024-05-28 14:00:00,7.951,20.662,821.24,827.67,869.5,1403.77,903.2,854.64
2024-05-28 15:00:00,6.205,20.047,881.97,944.82,897.72,1387.47,888.98,934.46
2024-05-28 16:00:00,7.389,20.294,885.72,878.86,804.26,1405.33,,873.61
2024-05-28 17:00:00,7.586,19.531,807.93,843.34,863.16,1397.51,883.5,892.95
2024-05-28 18:00:00,7.475,21.567,875.01,845.87,871.62,1449.99,885.05,825.46
2024-05-28 19:00:00,7.593,20.736,877.99,880.02,850.82,1407.53,840.74,863.82
2024-05-28 20:00:00,7.405,22.146,870.98,912.16,845.79,1485.35,920.42,
2024-05-28 21:00:00,7.276,20.984,881.86,935.28,860.66,1425.79,869.52,845.75
2024-05-28 22:00:00,7.126,21.473,879.12,913.35,886.94,1418.24,883.05,901.15
2024-05-28 23:00:00,6.414,24.72,889.88,941.88,865.86,1476.31,937.33,950.92
2024-05-29 00:00:00,8.544,21.07,,831.57,891.19,1384.52,824.79,891.49
2024-05-29 01:00:00,8.762,25.106,844.49,853.61,876.66,1511.76,877.77,
2024-05-29 02:00:00,9.378,26.06,880.34,768.28,737.22,1487.33,835.95,
2024-05-29 03:00:00,8.141,25.436,902.37,,855.11,1406.31,,899.51
2024-05-29 04:00:00,9.947,24.465,799.48,822.35,905.26,1448.38,820.52,838.22
2024-05-29 05:00:00,11.225,26.801,760.73,833.19,802.08,1525.15,719.08,776.25
2024-05-29 06:00:00,9.715,24.797,804.17,811.92,792.77,1454.07,814.22,833.34
2024-05-29 07:00:00,9.592,24.294,805.35,863.58,850.27,1419.37,801.16,875.15
2024-05-29 08:00:00,9.799,24.501,825.95,790.95,730.61,1447.6,831.79,855.7
2024-05-29 09:00:00,11.018,23.991,806.45,825.84,790.23,1457.72,783.72,762.37
2024-05-29 10:00:00,8.355,23.15,929.44,910.08,825.75,1441.72,819.25,851.63
2024-05-29 11:00:00,9.077,25.16,810.02,880.3,842.33,1451.37,797.8,871.03
2024-05-29 12:00:00,7.994,22.406,879.78,863.81,795.5,1455.98,902.54,809.49
2024-05-29 13:00:00,7.916,22.805,879.95,856.2,837.36,1480.83,916.4,861.33
2024-05-29 14:00:00,8.055,20.649,835.83,839.34,730.56,,939.85,878.68
2024-05-29 15:00:00,8.955,22.027,792.48,790.62,800.25,1430.04,804.72,826.0
2024-05-29 16:00:00,9.157,20.308,824.62,836.59,817.0,1386.08,784.56,845.74
2024-05-29 17:00:00,7.986,20.101,921.05,844.82,885.67,1410.04,801.93,791.26
2024-05-29 18:00:00,7.316,21.34,880.61,895.23,965.3,1462.38,859.04,911.51
2024-05-29 19:00:00,9.682,22.829,784.07,815.44,778.78,1463.73,743.19,
2024-05-29 20:00:00,7.497,22.309,864.98,834.09,,1438.53,847.64,910.22
2024-05-29 21:00:00,7.603,22.73,,,848.44,1418.96,867.01,
2024-05-29 22:00:00,6.919,22.398,887.71,899.63,864.57,1454.31,818.76,919.62
2024-05-29 23:00:00,9.776,22.653,,839.62,813.7,1428.37,,814.45
2024-05-30 00:00:00,9.775,24.542,792.51,764.22,813.73,1476.42,845.82,886.94
2024-05-30 01:00:00,11.275,23.453,642.44,713.62,845.29,1394.55,754.87,770.54
2024-05-30 02:00:00,8.549,25.631,865.64,837.61,843.25,1472.49,876.44,868.64
2024-05-30 03:00:00,11.107,26.545,759.73,771.16,741.82,1511.38,730.27,791.86
2024-05-30 04:00:00,10.217,24.387,776.03,790.52,815.46,1461.71,729.79,815.91
2024-05-30 05:00:00,10.957,24.78,748.9,817.73,740.29,1419.72,801.79,765.27
2024-05-30 06:00:00,9.065,25.044,852.89,876.44,824.69,1516.8,839.8,834.27
2024-05-30 07:00:00,11.547,23.886,732.6,703.16,803.94,1423.09,724.43,817.49
2024-05-30 08:00:00,10.913,24.899,810.36,883.4,777.16,1469.09,761.51,860.69
2024-05-30 09:00:00,10.092,26.722,850.57,803.32,846.24,1484.83,763.33,828.9
2024-05-30 10:00:00,10.421,23.506,781.33,835.05,787.65,1446.31,789.95,840.6
2024-05-30 11:00:00,9.034,25.883,825.3,827.19,856.51,1532.21,843.31,872.86
2024-05-30 12:00:00,8.902,23.269,839.91,859.92,805.08,1486.37,836.08,837.27
2024-05-30 13:00:00,8.715,25.822,847.09,886.58,886.94,1540.78,824.71,907.41
2024-05-30 14:00:00,7.344,21.997,812.01,820.8,809.37,1422.21,883.26,881.74
2024-05-30 15:00:00,9.298,22.241,886.74,889.07,,1444.67,822.02,877.97
2024-05-30 16:00:00,9.401,21.016,836.34,780.96,813.38,1352.27,812.93,823.01
2024-05-30 17:00:00,7.797,21.095,840.39,849.81,883.53,,848.63,896.57
2024-05-30 18:00:00,8.626,23.469,777.01,820.17,850.94,1508.29,831.94,859.61
2024-05-30 19:00:00,8.206,22.512,845.22,832.25,868.39,1402.62,833.36,894.67
2024-05-30 20:00:00,8.831,23.387,817.39,816.76,785.51,1424.71,832.09,822.28
2024-05-30 21:00:00,8.287,20.902,839.9,799.75,822.79,1405.01,779.14,821.15
2024-05-30 22:00:00,8.361,23.69,776.76,883.96,859.65,1451.63,,903.0
2024-05-30 23:00:00,10.229,22.23,775.66,792.33,797.89,1442.06,772.41,820.89
2024-05-31 00:00:00,9.677,22.317,795.09,801.77,765.08,1446.46,860.37,
2024-05-31 01:00:00,11.686,24.734,738.05,768.82,723.61,1384.68,686.35,784.39
2024-05-31 02:00:00,10.424,25.212,790.09,859.04,800.2,1437.66,734.88,785.62
2024-05-31 03:00:00,9.925,25.423,818.34,746.28,852.99,1473.13,778.28,879.85
2024-05-31 04:00:00,11.868,26.545,798.33,789.59,850.47,1458.94,736.42,750.26
2024-05-31 05:00:00,11.54,26.939,742.9,740.97,730.68,,733.63,790.65
2024-05-31 06:00:00,11.687,27.728,726.29,683.04,777.54,,673.55,785.1
2024-05-31 07:00:00,12.047,24.473,667.49,726.0,701.35,1369.28,659.98,805.79
2024-05-31 08:00:00,10.482,27.509,788.62,788.1,815.47,1500.53,833.86,779.54
2024-05-31 09:00:00,10.741,27.652,748.02,816.09,792.45,1484.07,855.99,777.66
